Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
8,395.7083333,4,182.8,46,1461.725,0.003773585,0.014375562,13.90010917,0,Nov,1,1,3,3,Returning_Visitor,TRUE,TRUE
4,193.4,0,0,3,364.7,0,0.028571429,0,0,Oct,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,2,101.7,42,1892.198319,0,0.004545455,153.5776975,0,Aug,2,2,1,1,Returning_Visitor,FALSE,TRUE
12,98.85,1,129,5,22.05,0,0.015384615,0,0,Oct,2,2,1,4,Returning_Visitor,FALSE,FALSE
2,194.9,0,0,14,227.3333333,0,0.009183673,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,TRUE
7,123.4333333,0,0,7,132.8833333,0,0.006060606,0,0,Oct,1,1,3,2,New_Visitor,FALSE,FALSE
3,55.33333333,0,0,4,420,0.0125,0.0625,0,0,Aug,1,1,4,3,Returning_Visitor,FALSE,TRUE
6,152,0,0,17,450.75,0.028571429,0.052380952,14.10739957,0,Nov,1,8,3,11,Returning_Visitor,FALSE,TRUE
2,11,0,0,14,249.6666667,0,0.033333333,0,0,Nov,4,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,17,1059.575,0,0.011764706,62.76294758,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
2,28.2,0,0,7,212.5,0,0.007407407,94.01683315,0,Nov,2,2,3,2,New_Visitor,TRUE,TRUE
1,9,0,0,11,467,0,0.02,79.182,0,May,2,4,1,1,Returning_Visitor,FALSE,TRUE
6,475.75,1,18,28,1559.65,0.0125,0.027083333,15.81839583,0,May,2,2,5,4,Returning_Visitor,FALSE,TRUE
9,175.9345238,4,54.5,229,6606.783899,0.00373444,0.015020196,8.896836973,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,81,0,0,12,131.5,0,0.003076923,0,1,May,3,2,1,4,Returning_Visitor,TRUE,FALSE
3,35.5,0,0,14,241.7692308,0,0.020416667,0,0.6,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,429.6333333,0,0.005263158,0,0,Mar,2,4,1,3,Returning_Visitor,TRUE,FALSE
4,64.66666667,0,0,38,1445.666667,0,0.005263158,52.11335786,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
2,88,10,719,54,1986.553118,0.005128205,0.019939049,25.82676446,0,Dec,1,1,2,2,Returning_Visitor,FALSE,FALSE
1,0,0,0,60,1995.416667,0,0.003389831,61.58171224,0,Nov,2,4,1,7,New_Visitor,FALSE,TRUE
4,218.9666667,0,0,12,672.7,0,0.004444444,83.10114264,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
4,588.2972222,0,0,13,631.0674603,0.007058824,0.033529412,0,0,Nov,2,12,7,2,Returning_Visitor,FALSE,FALSE
7,108.6666667,6,853.75,194,6737.271825,0.000123762,0.006138614,0,0,Mar,2,5,1,3,Returning_Visitor,TRUE,FALSE
1,2,1,0,77,2476.154789,0.005128205,0.02648199,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,66.4,0,0,39,742.6875,0,0.015217391,71.38981221,0,Dec,2,2,4,3,Returning_Visitor,FALSE,TRUE
6,124.8611111,3,243,25,1971.194444,0.007142857,0.030238095,24.897,0,May,2,2,5,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,156.5,0,0.013333333,0,0,Nov,2,4,7,1,Returning_Visitor,FALSE,TRUE
1,24,0,0,17,498.3333333,0,0.021052632,76.78667659,0,Mar,2,2,6,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,332,0,0.033333333,0,0,May,2,5,4,11,Returning_Visitor,FALSE,FALSE
4,59.5,2,662,31,1586.154762,0.016666667,0.037334126,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1433.71256,0.021937322,0.062113617,0,0,Nov,2,4,3,2,Returning_Visitor,FALSE,FALSE
1,32,0,0,9,455,0,0.022222222,18.65333333,0,May,2,2,8,2,Returning_Visitor,TRUE,TRUE
2,338,0,0,17,1205.566667,0.0125,0.0375,19.23625,0.8,May,3,2,2,2,Returning_Visitor,FALSE,TRUE
10,117.3333333,0,0,28,631.9896825,0.017647059,0.022794118,10.16517157,0,Mar,3,7,1,2,Returning_Visitor,FALSE,TRUE
5,84.33333333,1,0,55,1699.327668,0,0.008461558,16.48421053,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
7,167.375,6,135,155,4263.977734,0.005373737,0.012004543,112.6661365,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
2,41,0,0,7,139,0.022222222,0.055555556,0,0,Mar,2,5,6,2,Returning_Visitor,TRUE,FALSE
9,183.7083333,1,17,80,1143.371078,0.002463054,0.019057903,12.45099015,0,May,1,1,3,3,Returning_Visitor,TRUE,FALSE
3,92.83333333,0,0,24,463.8166667,0.002666667,0.015333333,17.84230699,0,Mar,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Oct,2,5,1,20,Returning_Visitor,FALSE,TRUE
4,31,1,46,80,1793.777778,0.017857143,0.031725417,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
12,202.25,0,0,175,4877.122575,0.006906077,0.014774057,0,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,57,2167.126924,0.008181818,0.017137357,12.360043,0,Nov,3,2,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,38,1326.430556,0.005263158,0.016666667,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
2,132,1,28.2,35,1356.866667,0,0.010526316,0,0,Oct,2,2,4,13,Returning_Visitor,FALSE,FALSE
4,64.33333333,1,13,27,1433.916667,0,0.018226601,3.691344828,0,Mar,1,4,1,8,New_Visitor,FALSE,TRUE
0,0,3,114.8,22,583.0933333,0,0.015942029,2.749716646,0,Sep,1,1,3,1,Returning_Visitor,FALSE,TRUE
2,25,0,0,6,65,0,0.025,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
6,91.25,0,0,56,955.5432151,0.007494145,0.010650662,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,TRUE
2,16.2,0,0,4,60.6,0.025,0.075,0,0,Sep,2,4,1,3,Returning_Visitor,FALSE,TRUE
5,172.2,0,0,23,792.7222222,0,0.010714286,261.4912857,0,Mar,2,2,1,8,New_Visitor,FALSE,TRUE
5,115.8,0,0,60,1516.73,0.007936508,0.01982092,0,0,Aug,2,2,4,3,Returning_Visitor,TRUE,FALSE
15,677.1911765,0,0,152,3561.130212,0,0.008686559,5.731607803,0,Dec,2,2,6,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,454.5,0,0.016666667,0,0,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
10,513.5535714,9,186,105,8704.372405,0.026260504,0.050212934,2.579064935,0,May,3,2,2,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,123,0,0.014285714,59.988,0,May,2,2,1,2,New_Visitor,FALSE,TRUE
7,170,0,0,27,1342.666667,0.003333333,0.023333333,29.35629782,0,Mar,2,2,1,3,Returning_Visitor,FALSE,TRUE
1,156.2,0,0,3,50.4,0,0,92.97624144,0,Oct,2,2,7,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,37,1643.435516,0.005555556,0.032271242,2.188718519,0,Mar,2,4,3,2,Returning_Visitor,TRUE,TRUE
0,0,5,924,45,3198.186667,0.004,0.016363636,32.41773364,0,Oct,2,6,4,2,Returning_Visitor,FALSE,TRUE
1,14,1,19,49,1527.583333,0.007843137,0.017647059,8.926823529,0,May,2,2,9,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,87,0,0.028571429,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
0,0,0,0,33,2199.5,0,0.008080808,0,0,Dec,2,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,22,1664,0.03030303,0.032424242,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,36,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,92.75,0,0,9,108.25,0,0.021428571,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE
9,198.4333333,7,636.75,113,3312.879422,0.004032258,0.016482015,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
3,52.33333333,5,81.5,23,541.6666667,0.001111111,0.047074074,10.64805714,0,May,4,1,1,4,Returning_Visitor,FALSE,TRUE
1,34.2,0,0,26,502.4533333,0,0.002564103,22.65617015,0,Oct,3,2,6,2,New_Visitor,TRUE,TRUE
8,376.3333333,3,69.4,161,7263.957157,0.003592814,0.007729114,3.104019139,0,Jul,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,354.25,0,0.015384615,124.032,0,May,1,1,6,5,New_Visitor,FALSE,TRUE
1,73,0,0,23,1280.45,0,0.008695652,36.54680355,0,Dec,2,4,1,2,New_Visitor,FALSE,TRUE
5,376.8,3,105.6666667,6,441.4666667,0,0.003333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,18,4,123.5,24,4114.083333,0,0.003571429,20.91831644,0,Mar,1,1,1,2,New_Visitor,FALSE,TRUE
4,34.93333333,0,0,2,22.8,0,0.028571429,0,0,Oct,2,2,4,2,New_Visitor,FALSE,FALSE
5,77.1,6,60.3,5,944.8,0,0.015384615,0,0,Sep,2,2,3,2,New_Visitor,FALSE,FALSE
2,57.5,0,0,16,1226,0,0.0125,143.4766783,0,Dec,2,2,9,2,New_Visitor,TRUE,TRUE
5,62,0,0,125,1935.335516,0,0.008031496,0,0,Nov,4,2,3,3,Returning_Visitor,FALSE,FALSE
3,94,2,125,55,1970.844805,0,0.001724138,96.25511582,0,Mar,2,4,1,2,New_Visitor,TRUE,TRUE
6,279,2,69.5,41,1430.25,0,0.009929078,3.836079931,0,Dec,2,2,2,7,Returning_Visitor,FALSE,TRUE
2,131.5,0,0,26,1960.475,0.007407407,0.024074074,33.69233226,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,80,1566.333333,0.005,0.027916667,0.720181023,0,Sep,2,2,6,1,Returning_Visitor,FALSE,TRUE
5,134.9285714,2,41,31,2013.595238,0,0.014141414,8.482727273,0,Mar,2,2,8,2,Returning_Visitor,FALSE,TRUE
4,43.92857143,0,0,182,9951.359644,0.003850267,0.021183788,8.665280918,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,3,2,373,6,66.83333333,0,0.0125,0,0,Mar,2,4,1,8,New_Visitor,FALSE,FALSE
13,112.2666667,0,0,49,1503.490909,0,0.003508772,0,0,Mar,2,2,2,2,New_Visitor,FALSE,FALSE
1,16,0,0,27,1240.916667,0,0.009259259,28.39335492,0,Mar,2,2,3,1,Returning_Visitor,FALSE,TRUE
8,395.7083333,4,182.8,46,1461.725,0.003773585,0.014375562,13.90010917,0,Nov,1,1,3,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,251.8,0,0.025,0,0,Oct,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,51,1219.054286,0,0.012113703,9.063088034,0,Aug,2,2,2,1,Returning_Visitor,FALSE,TRUE
2,53.5,0,0,85,4478.699416,0.002352941,0.016205882,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,7,10,672.5142857,0,0.018181818,60.71287168,0,Sep,1,1,7,2,Returning_Visitor,FALSE,TRUE
3,67.2,0,0,46,987.1190476,0.004081633,0.012244898,22.25592956,0,Sep,2,2,8,4,Returning_Visitor,FALSE,TRUE
1,23,2,272.5,30,974.2698413,0.006451613,0.007885305,11.47812903,0,May,2,2,4,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,13,449.6,0,0.015384615,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
1,23.2,0,0,71,3044.356667,0,0.013380282,0,0,Sep,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,180.4,1,36.2,28,1907.08,0.006666667,0.015555556,19.24405095,0,Sep,2,2,1,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,6,67,0.016666667,0.05,0,0,Jul,2,4,1,1,Returning_Visitor,FALSE,FALSE
7,120.375,0,0,17,446.3833333,0,0.008333333,0,0,Dec,2,2,7,2,New_Visitor,FALSE,FALSE
4,131,0,0,30,548.96,0.005882353,0.026470588,6.929826318,0,Nov,2,2,2,4,Returning_Visitor,FALSE,TRUE
16,155.6313131,0,0,32,908.013456,0.005,0.01805276,4.368515556,0,Mar,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,27,1838.15,0.053205128,0.056282051,0,0,June,3,2,2,3,Returning_Visitor,FALSE,FALSE
1,22.2,0,0,16,694.4549784,0,0.001470588,54.91911804,0,Sep,2,2,7,2,New_Visitor,FALSE,TRUE
6,322.35,0,0,33,1845.394615,0,0.009714286,39.42556512,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,1102.5,0.04,0.090625,0,0,Dec,1,1,6,2,Returning_Visitor,TRUE,FALSE
3,35.4,0,0,38,937.8075758,0.01025641,0.039316239,0,0,Jul,3,2,1,1,Returning_Visitor,FALSE,FALSE
1,12,0,0,29,919.8995238,0,0.017091837,7.36509031,0,Aug,2,5,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,19,722.7,0,0.002941176,68.376,0,May,1,1,5,2,New_Visitor,FALSE,TRUE
0,0,0,0,14,471.4166667,0,0.002197802,0,0,Nov,3,2,3,6,New_Visitor,FALSE,FALSE
3,180,0,0,12,1436.5,0,0.013333333,27.75904925,0,Mar,2,2,2,2,Returning_Visitor,TRUE,TRUE
1,39.2,0,0,26,1210.917778,0.014814815,0.014814815,2.480024644,0,Nov,4,2,1,1,Returning_Visitor,FALSE,TRUE
9,162.4911765,0,0,32,1162.797222,0,0.020175439,47.99566725,0,Nov,1,2,1,8,Returning_Visitor,FALSE,TRUE
3,44.22857143,0,0,13,311.79,0,0.002666667,34.03997536,0,June,2,2,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,2,14,0,0.1,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,30.5,0,0,23,422.730303,0.008333333,0.0125,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
5,200.5,0,0,49,837.4166667,0,0.008333333,28.16275,0,May,2,2,1,3,New_Visitor,FALSE,TRUE
1,81.6,0,0,42,2017.520714,0,0.023696145,0,0,Oct,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.4,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
7,84.83333333,0,0,57,1897.6875,0.009090909,0.017857143,0,0,Nov,1,2,3,3,Returning_Visitor,FALSE,TRUE
4,119.3333333,0,0,174,5602.593506,0,0.009057596,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,6,0,0,16,608.8333333,0.011764706,0.026666667,52.70052142,0,Mar,3,2,1,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,107,3723.529739,0.001094276,0.01972313,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,4,2,1,1,Returning_Visitor,TRUE,FALSE
3,25.4,0,0,73,2958.5,0.005405405,0.021846847,5.677286486,0.4,May,2,5,2,3,Returning_Visitor,FALSE,FALSE
6,90.1,0,0,35,643.05,0,0.015789474,0,0,Oct,1,1,3,4,Returning_Visitor,TRUE,FALSE
4,55,0,0,2,13,0,0.028571429,0,0,Dec,2,10,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,24,841.1666667,0.008333333,0.041666667,0,0.8,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,2,20,28,1085.25,0,0.01,0,0,Dec,3,2,1,11,New_Visitor,FALSE,TRUE
9,181.375,0,0,116,4426.650649,0,0.008064516,84.30663844,0,May,2,2,2,6,Returning_Visitor,TRUE,TRUE
1,75,2,34.5,100,4436.376299,0,0.007150715,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,64,1298.20326,0.003125,0.017573302,0,0,Jul,1,1,3,4,Returning_Visitor,FALSE,FALSE
4,61.63333333,0,0,33,1804.011111,0,0.005022447,41.64590199,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,276,0.044444444,0.055555556,0,0,Mar,3,2,3,10,Returning_Visitor,FALSE,FALSE
10,163.425,0,0,73,1077.511667,0,0.005833333,0,0,Nov,2,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,506.452381,0,0.009090909,76.7910465,0,Nov,2,4,1,3,New_Visitor,FALSE,TRUE
9,81,0,0,34,1219.113725,0.007017544,0.022556391,9.517421053,0,Mar,3,2,3,1,Returning_Visitor,FALSE,TRUE
11,1443.1,5,205,225,9595.649629,0.00455693,0.012050716,9.242286032,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,73,3324.597222,0.017123288,0.040273973,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,TRUE
5,33,0,0,54,1835.066667,0.003773585,0.011320755,0,0,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,4,6,Returning_Visitor,TRUE,FALSE
1,19,0,0,4,296.9166667,0.04,0.04,0,0,Dec,3,2,1,6,Returning_Visitor,FALSE,FALSE
6,57.25,0,0,36,1930.410714,0.0125,0.018083333,21.39566828,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
2,73.95833333,0,0,17,864.9983333,0.025,0.0375,27.83116147,0,Sep,3,2,4,1,Returning_Visitor,FALSE,TRUE
1,33.5,0,0,15,710.25,0,0.011111111,0,0,Dec,2,10,1,8,New_Visitor,FALSE,FALSE
1,53,0,0,13,417,0,0.018181818,72.788,0.4,May,1,1,1,3,New_Visitor,FALSE,TRUE
3,89.6,0,0,57,1721.906667,0,0.005932203,204.0079491,0,Nov,2,2,1,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,9,0.1,0.15,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
5,114.25,0,0,107,9126.982468,0.005612245,0.017992979,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,566,0,0,11,574.3333333,0,0.015277778,34.26077778,0.4,May,1,1,8,2,Returning_Visitor,FALSE,TRUE
4,183,1,35,15,557.3333333,0,0.012631579,16.10052632,0,May,2,2,2,5,Returning_Visitor,FALSE,TRUE
1,337,1,39,16,630.5,0,0.00625,28.794,0,May,3,2,1,11,Returning_Visitor,TRUE,TRUE
15,241.8541667,1,27.5,202,10014.26935,0.004038462,0.021947073,1.606825723,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
6,124.2,0,0,5,94.6,0,0.022222222,0,0,Nov,1,1,2,5,New_Visitor,FALSE,TRUE
3,73,0,0,9,2151,0,0.018181818,10.91300022,0,Mar,2,5,1,1,Returning_Visitor,FALSE,TRUE
3,82.5,0,0,12,221.125,0.015384615,0.005128205,0,0,Nov,1,2,3,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,231,0.12,0.14,0,0,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
6,360.9166667,4,114.2,17,806.65,0.01,0.015,0,0,June,2,10,3,5,New_Visitor,TRUE,FALSE
1,15,0,0,12,189.6666667,0.015384615,0.028205128,0,0,May,3,2,6,1,Returning_Visitor,FALSE,FALSE
8,459.3333333,0,0,25,2408.815476,0,0.008333333,81.19520286,0,Nov,3,2,7,8,Returning_Visitor,TRUE,TRUE
11,118.1785714,2,91.5,162,5399.231269,0.004859086,0.014667832,14.77221948,0,Nov,2,2,4,10,Returning_Visitor,FALSE,TRUE
2,59,1,94,21,1449,0,0.022727273,53.66290909,0,May,1,1,6,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,3,3,New_Visitor,TRUE,FALSE
4,45.75,0,0,18,1273.083333,0,0.031818182,6.750968245,0,Dec,1,1,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,37,854.55,0.005405405,0.023166023,0,0,Dec,2,2,6,3,Returning_Visitor,FALSE,FALSE
11,250.25,0,0,169,8276.292565,0.002406417,0.016051967,8.174728678,0,Nov,4,1,1,8,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,17,0,0.1,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,300.0714286,0,0.02,53.9892,0,Mar,2,2,1,11,Returning_Visitor,TRUE,TRUE
2,42.5,0,0,48,970.4192641,0.008571429,0.025088095,5.540024667,0.6,May,2,2,4,4,Returning_Visitor,FALSE,TRUE
7,68.4,0,0,145,5175.377371,0.002666667,0.008978355,2.042762326,0,Aug,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
1,3,0,0,26,885,0,0.036111111,17.5455,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,46.4,0,0,8,168.2,0,0.033333333,4.78307258,0,Oct,2,7,7,20,Returning_Visitor,TRUE,TRUE
3,17.94545455,1,6,18,268.4525974,0,0.014267677,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
6,82.01111111,2,211.6,162,6117.814359,0,0.003964551,22.36033441,0,Sep,2,2,1,6,Returning_Visitor,FALSE,FALSE
7,301.7,6,336.5,42,1981.016667,0.005660377,0.021383648,13.00183962,0,Mar,1,1,2,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,26,938.5833333,0.007692308,0.021794872,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE,FALSE
5,140.6,0,0,81,2408.312828,0.002554278,0.007459475,23.07581495,0,Oct,2,4,1,2,Returning_Visitor,FALSE,TRUE
8,111.93,0,0,13,860.77,0.020952381,0.056017316,0,0,Jul,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,63,0,0.05,0,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
5,50,0,0,234,5246.435176,0.002616034,0.011613896,21.03233592,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,58,1893.444444,0.002380952,0.019047619,0,0,Nov,1,1,6,10,Returning_Visitor,TRUE,TRUE
0,0,3,482.3333333,44,2453.75,0,0.001111111,48.868,0,May,1,1,8,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,13,710.0666667,0,0.007692308,72.52283848,0,Nov,1,1,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,53,3575,0,0.003846154,119.8943327,0,Nov,2,5,6,2,Returning_Visitor,FALSE,TRUE
5,71,0,0,57,1422.909324,0.005263158,0.018891527,13.55041394,0,Nov,2,4,4,2,Returning_Visitor,FALSE,TRUE
6,72.04,2,206.6,24,709.4333333,0.007142857,0.016666667,15.70942935,0,Aug,2,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,47,3650.316667,0,0.003333333,97.19657367,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
5,151.3333333,0,0,11,283.3333333,0.033333333,0.058333333,13.91046998,0,Nov,2,2,6,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,31,641.6558915,0,0.005376344,60.04472938,0,Sep,1,1,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,11,205.7,0,0.022222222,18.85086521,0,Dec,1,1,1,8,New_Visitor,FALSE,TRUE
5,32.6,0,0,70,939.7833333,0,0.002702703,0,0,Aug,2,4,1,5,New_Visitor,TRUE,TRUE
5,243.6666667,1,415,20,1267.233333,0,0.01,91.98,0,Mar,1,1,3,1,Returning_Visitor,FALSE,TRUE
0,0,2,0,99,2622.600281,0.022,0.028519936,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,TRUE
15,292.88,1,48.35,130,3645.909048,0.001459854,0.008515815,10.41358118,0,Nov,2,4,8,2,Returning_Visitor,FALSE,FALSE
1,15.8,3,97.8,32,1213.65,0.005405405,0.024324324,1.273317415,0,Aug,2,2,3,2,Returning_Visitor,FALSE,TRUE
4,63.75,0,0,13,774.7288136,0,0.012150434,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,12,153.625,0,0.008333333,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,28,0,0,20,633.75,0,0.019047619,32.43717827,0,Dec,2,10,1,1,Returning_Visitor,TRUE,TRUE
1,6,0,0,15,579,0,0.0125,63.93506419,0,Dec,1,1,4,2,New_Visitor,FALSE,TRUE
2,4,0,0,10,284,0,0.016666667,33.32834503,0,Mar,2,5,1,8,New_Visitor,FALSE,TRUE
4,42.2,0,0,98,2260.838889,0.004040404,0.007070707,32.9346011,0,Nov,2,4,1,3,New_Visitor,FALSE,TRUE
0,0,0,0,13,555.5029412,0.036363636,0.020095694,47.99199256,0,Nov,4,2,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,7,280.5,0,0.028571429,0,0,Feb,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,1346.966667,0,0.005128205,67.02771302,0,Dec,1,1,4,2,New_Visitor,FALSE,TRUE
11,2047.234848,9,1146.666667,45,3641.213151,0.002636535,0.014311471,7.753880158,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,75,0,0,26,2058.3,0,0.0125,8.524548919,0,Nov,1,1,9,8,New_Visitor,FALSE,TRUE
0,0,0,0,7,1544.75,0.014285714,0.033333333,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,60.9,0.04,0.12,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,53.9,0,0,34,422.5230769,0,0.006015038,36.31643173,0,Sep,1,1,2,2,Returning_Visitor,FALSE,TRUE
3,215,0,0,53,1481.429167,0.001851852,0.012345679,56.31760103,0,Nov,1,8,1,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,19,1138.793636,0,0.007017544,0,0,Aug,2,4,3,2,Returning_Visitor,FALSE,FALSE
0,0,2,5,13,354.2833333,0.035294118,0.037647059,68.75226072,0,Sep,3,2,4,4,Returning_Visitor,TRUE,FALSE
3,43.625,1,16,109,3624.056349,0.009489489,0.01406394,11.32556227,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,3,191.3333333,57,1315.455182,0,0.009501916,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,2,299.5,0,0.05,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,24,607.9666667,0,0.004166667,19.47465798,0,Nov,4,1,1,2,New_Visitor,FALSE,TRUE
1,15.2,2,55.4,52,3019.805397,0,0.002724518,0,0,Nov,2,6,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,1384.071429,0.007142857,0.032380952,11.01942857,0,May,2,4,3,2,Returning_Visitor,FALSE,TRUE
2,74.4,0,0,42,1481.866667,0.004761905,0.004761905,44.73610411,0,Oct,2,2,7,2,New_Visitor,TRUE,TRUE
13,205.7,0,0,10,157.1,0.011764706,0.033333333,0,0,Oct,2,6,2,20,Returning_Visitor,TRUE,TRUE
13,216.3333333,1,9,59,985.3151515,0,0.004545455,167.2308336,0,Nov,2,2,4,10,Returning_Visitor,TRUE,TRUE
